,image,ground_truth,qari,ground_truth_t,qari_t
74,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1993x109 at 0x7417F43E5290>,او نصوصاً طويله أْخذت منه، حتى يسهل علي الحكم من قراءتي.,او ذهوماً طولبِلله أخزنز منهِ ، دَقى دسملِ عالِدِكِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِدِ,او نصوصا طويله أخذت منه، حتى يسهل علي الحكم من قراءتي.,او ذهوما طولبلله أخزنز منه ، دقى دسمل عالدكددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددددد
75,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2105x271 at 0x7417F43E7DD0>,مما يؤدي الى بروز عصر مناخي جديد سماه العصر البشري.,هما يؤدي الى بروز عمر مناخٍ جديد سماء العصر البسوي,مما يؤدي الى بروز عصر مناخي جديد سماه العصر البشري.,هما يؤدي الى بروز عمر مناخ جديد سماء العصر البسوي
76,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2345x177 at 0x7417F43E4850>,رهو نائم بكلمات لا افهمها مثل انقض بغـلس له الضابط لزمنك,عزيالم بكم نادا اقمها صل انفق بعله لا لفاب (مند),رهو نائم بكلمات لا افهمها مثل انقض بغـلس له الضابط لزمنك,عزيالم بكم نادا اقمها صل انفق بعله لا لفاب (مند)
77,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2280x154 at 0x7417F43C5B90>,"مذهب الغالبية التي تجعل بداية سنة ""115 ق . م""، عرفنا أن تاريخ هذا النص",تحبه الفاتمية التي تجعل بدانة سَمْـــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــ,"مذهب الغالبية التي تجعل بداية سنة ""115 ق . م""، عرفنا أن تاريخ هذا النص",تحبه الفاتمية التي تجعل بدانة سمـــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــ
78,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2252x140 at 0x7417F43C4490>,سنة 1888م، و كانت رحلته هذه جدا، إذا حصل على اثار,سنة 1888 مم،وكانت رحلت هذه جد أنإذا داحل على ائل,سنة 1888م، و كانت رحلته هذه جدا، إذا حصل على اثار,سنة 1888 مم،وكانت رحلت هذه جد أنإذا داحل على ائل
79,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1958x118 at 0x7417F43C57D0>,كثيره والقناطر قليلة . وكانت الأحمال تنقل على ظهور البغال أو الخيل,كتزه ر الفناطر ملية.وكانت الزعمال نفل مطهور البغال (النيل),كثيره والقناطر قليلة . وكانت الأحمال تنقل على ظهور البغال أو الخيل,كتزه ر الفناطر ملية.وكانت الزعمال نفل مطهور البغال (النيل)
80,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2328x133 at 0x7417F43C7C50>,ونصوص وكتابات عربية كتبت بلهجات مختلفة ، منها ما عثر عليه,روبوس) رلتاتات خربةَ لستِ للعِيان مِكَلَة، نِمْرَا ناَخَرَجَلَا، ٣٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥,ونصوص وكتابات عربية كتبت بلهجات مختلفة ، منها ما عثر عليه,روبوس) رلتاتات خربة لست للعيان مكلة، نمرا ناخرجلا، ٣٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥٥
81,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2075x119 at 0x7417F43C4890>,الاال متواضعة، وكانت تلك الطاقة مستمدة من الشمس التي تمثل عنصرا,الحال منواعضة،وكانى تلك الطاوح مسيدة فى الاسئل العجيبةى مكال مزجرا,الاال متواضعة، وكانت تلك الطاقة مستمدة من الشمس التي تمثل عنصرا,الحال منواعضة،وكانى تلك الطاوح مسيدة فى الاسئل العجيبةى مكال مزجرا
82,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1586x247 at 0x7417F43C5490>,والعتبات وهنا تظهر المراوح الفيضية والهول الفيضية بدور عدد الاتصال.,العبيد وعنا تظهر/الر/و2 العفيفة والر/و2 العفيفة بدور امثالا,والعتبات وهنا تظهر المراوح الفيضية والهول الفيضية بدور عدد الاتصال.,العبيد وعنا تظهر/الر/و2 العفيفة والر/و2 العفيفة بدور امثالا
83,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2130x152 at 0x7417F43C62D0>,الصوبة الحضراء والتى يتكون معطمهَا من بخار المَاء، وثاني أكسيد,الموبةُ للفرَّاد وَالَّقَيْن مُمَمَّقاً مَبَارَكَاءٍ ; وَنَايَ أَسْبِبَ الموبةُ للفرَّاد وَالَّقَيْن مُمَمَّقاً مَبَارَكَاءٍ ; وَنَايَ أَسْبِبَ الموبةُ للفرَّاد وَالَّقَيْن مُمَمَّقاً مَبَارَكَاءٍ ; وَنَايَ أَسْبِبَ الموبةُ للفرَّاد وَالَّقَيْن مُمَمَّقاً مَبَارَكَاءٍ ; وَنَايَ أَسْبِبَ الموبةُ للفرَّاد وَالَّقَيْن مُمَمَّقاً مَبَارَكَاءٍ ; وَنَايَ أَسْبِبَ الموبةُ للفرَّاد وَالَّقَيْن مُمَمَّقاً مَبَارَكَاءٍ ; وَنَايَ أَسْبِبَ الموبةُ للفرَّاد وَالَّقَيْن مُمَمَّقاً مَبَارَكَاءٍ ; وَنَايَ أَسْبِبَ الموبةُ للفرَّاد وَالَّقَيْن مُمَمَّقاً مَبَارَكَاءٍ ; وَنَايَ أَسْبِبَ الموبةُ للفرَّاد وَالَّقَيْن مُمَمَّقاً مَبَارَكَاءٍ ; وَنَايَ أَسْبِبَ الموبةُ للفرَّاد وَالَّقَيْن مُمَمَّقاً مَبَارَكَاءٍ ; وَنَايَ أَسْبِبَ الموبةُ للفرَّاد وَالَّقَيْن مُمَمَّقاً مَبَارَكَاءٍ ; وَنَايَ أَسْبِبَ الموبةُ للفرَّاد وَالَّقَيْن مُمَمَّقاً مَبَارَكَاءٍ ; وَنَايَ أَسْبِبَ الموبةُ للفرَّاد وَالَّقَيْن مُمَمَّقاً مَبَارَكَاءٍ ; وَنَايَ أَسْبِبَ الموبةُ للفرَّاد وَالَّقَيْن مُمَمَّقاً مَبَارَكَاءٍ ; وَنَايَ أَسْبِبَ الموبةُ للفرَّاد وَالَّقَيْن مُمَمَّقاً مَبَارَكَاءٍ ; وَنَايَ أَسْبِبَ الموبةُ للفرَّاد وَالَّقَيْن مُمَمَّقاً مَبَارَكَاءٍ ; وَنَايَ أَسْبِبَ الموبةُ للفرَّاد وَالَّقَيْن مُمَمَّقاً مَبَارَكَاءٍ ; وَنَايَ أَسْبِبَ الموبةُ للفرَّاد وَالَّقَيْن مُمَمَّقاً مَبَارَكَاءٍ ; وَنَايَ أَسْبِبَ الموبةُ للفرَّاد وَالَّقَيْن مُمَمَّقاً مَبَارَكَاءٍ ; وَنَايَ أَسْبِبَ الموبةُ للفرَّاد وَالَّقَيْ,الصوبة الحضراء والتى يتكون معطمها من بخار الماء، وثاني أكسيد,الموبة للفراد والقين مممقا مباركاء ; وناي أسبب الموبة للفراد والقين مممقا مباركاء ; وناي أسبب الموبة للفراد والقين مممقا مباركاء ; وناي أسبب الموبة للفراد والقين مممقا مباركاء ; وناي أسبب الموبة للفراد والقين مممقا مباركاء ; وناي أسبب الموبة للفراد والقين مممقا مباركاء ; وناي أسبب الموبة للفراد والقين مممقا مباركاء ; وناي أسبب الموبة للفراد والقين مممقا مباركاء ; وناي أسبب الموبة للفراد والقين مممقا مباركاء ; وناي أسبب الموبة للفراد والقين مممقا مباركاء ; وناي أسبب الموبة للفراد والقين مممقا مباركاء ; وناي أسبب الموبة للفراد والقين مممقا مباركاء ; وناي أسبب الموبة للفراد والقين مممقا مباركاء ; وناي أسبب الموبة للفراد والقين مممقا مباركاء ; وناي أسبب الموبة للفراد والقين مممقا مباركاء ; وناي أسبب الموبة للفراد والقين مممقا مباركاء ; وناي أسبب الموبة للفراد والقين مممقا مباركاء ; وناي أسبب الموبة للفراد والقين مممقا مباركاء ; وناي أسبب الموبة للفراد والقين مممقا مباركاء ; وناي أسبب الموبة للفراد والقي
