,dataset,image,ground_truth,qari,status
582,ahmedheakl/arocrbench_patsocr,<PIL.Image.Image image mode=RGB size=1410x77 at 0x74BD82DB3C10>,"وإقام الصلاة وإيتاء الزكاة وصيام رمضان وأن تعطوا من المغنم الخمس ونهاهم عن أربع عن
",إِبْقَامُ الْحَلَةِ وِإِبْتاءُ الزَّكْاةِ وَصِيامُ رَمْضَانِ وَأَنْ تَعْطَوا مِنَ المَغْنِيِ الجَمْسَ وَنَهَاوَهُمْ عَن أَرْبَعَ عَنْدَ الْحَلَةِ وَإِبْتاءُ الزَّكْاةِ وَصِيامُ رَمْضَانِ وَأَنْ تَعْطَوا مِنَ المَغْنِيِ الجَمْسَ وَنَهَاوَهُمْ عَن أَرْبَعَ عَنْدَ الْحَلَةِ وَإِبْتاءُ الزَّكْاةِ وَصِيامُ رَمْضَانِ وَأَنْ تَعْطَوا مِنَ المَغْنِيِ الجَمْسَ وَنَهَاوَهُمْ عَن أَرْبَعَ عَنْدَ الْحَلَةِ وَإِبْتاءُ الزَّكْاةِ وَصِيامُ رَمْضَانِ وَأَنْ تَعْطَوا مِنَ المَغْنِيِ الجَمْسَ وَنَهَاوَهُمْ عَن أَرْبَعَ عَنْدَ الْحَلَةِ وَإِبْتاءُ الزَّكْاةِ وَصِيامُ رَمْضَانِ وَأَنْ تَعْطَوا مِنَ المَغْنِيِ الجَمْسَ وَنَهَاوَهُمْ عَن أَرْبَعَ عَنْدَ الْحَلَةِ وَإِبْتاءُ الزَّكْاةِ وَصِيامُ رَمْضَانِ وَأَنْ تَعْطَوا مِنَ المَغْنِيِ الجَمْسَ وَنَهَاوَهُمْ عَن أَرْبَعَ عَنْدَ الْحَلَةِ وَإِبْتاءُ الزَّكْاةِ وَصِيامُ رَمْضَانِ وَأَنْ تَعْطَوا مِنَ المَغْنِيِ الجَمْسَ وَنَهَاوَهُمْ عَن أَرْبَعَ عَنْدَ الْحَلَةِ وَإِبْتاءُ الزَّكْاةِ وَصِيامُ رَمْضَانِ وَأَنْ تَعْطَوا مِنَ المَغْنِيِ الجَمْسَ وَنَهَاوَهُمْ عَن أَرْبَعَ عَنْدَ الْحَلَةِ وَإِبْتاءُ الزَّكْاةِ وَصِيامُ رَمْضَانِ وَأَنْ تَعْطَوا مِنَ المَغْنِيِ الجَمْسَ وَنَهَاوَهُمْ عَن أَرْبَعَ عَنْدَ الْحَلَةِ وَإِبْتاءُ الزَّكْاةِ وَصِيامُ رَمْضَانِ وَأَنْ تَعْطَوا مِنَ المَغْنِيِ الجَمْسَ وَنَهَاوَهُمْ عَن أَرْبَعَ عَنْدَ الْحَلَةِ وَإِبْتاءُ الزَّكْاةِ وَ,success
583,ahmedheakl/arocrbench_patsocr,<PIL.Image.Image image mode=RGB size=1543x57 at 0x74BD82DB2A10>,"قالت أصيب سعد يوم الخندق في الأكحل فضرب النبي صلى الله عليه وسلم خيمة في المسجد ليعوده
",قالت أصيب سعد يوم الخندق في الأكحل فضرب النبي صلى الله عليه وسلم خيمة في المسجد ليعوده,success
584,ahmedheakl/arocrbench_patsocr,<PIL.Image.Image image mode=RGB size=1165x77 at 0x74BD82D9AF50>,"منه وكان بن عمر يوضع له الطعام وتقام الصلاة فلا يأتيها حتى يفرغ وإنه ليسمع قراءة الإمام
", منه وكان بن عمر يوضع له الطعام وتقام الصلاة فلا يأتيها حتى يفرغ وإنه ليسمع قراءة الإمام,success
585,ahmedheakl/arocrbench_patsocr,<PIL.Image.Image image mode=RGB size=1441x57 at 0x74BD82DB3090>,"وسلم فلما رفع رأسه من الركعة قال سمع الله لمن حمده قال رجل وراءه ربنا ولك الحمد حمدا
", وسلم فلما رفع رأسه من الركعة قال سمع الله لمن حمده قال رجل وراءه ربنا ولك الحمد حمدا ,success
586,ahmedheakl/arocrbench_patsocr,<PIL.Image.Image image mode=RGB size=1428x77 at 0x74BD82DB3C90>,"أم سلمة قالت بينا أنا مع النبي صلى الله عليه وسلم مضطجعة في خميلة حضت فانسللت فأخذت
",AME SLAME QALTEH BINA ANA MAH NEBIY ALLE ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH QOLI ALLEH Q,success
587,ahmedheakl/arocrbench_patsocr,<PIL.Image.Image image mode=RGB size=1091x75 at 0x74BD807F3E10>,"يجتاز بين يديه فدفع أبو سعيد في صدره فنظر الشاب فلم يجد مساغا إلا بين يديه فعاد
",ﺠﺘﺎﺯ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ ﻻ,success
588,ahmedheakl/arocrbench_patsocr,<PIL.Image.Image image mode=RGB size=1393x103 at 0x74BD82D9BCD0>,"قال أما بعد وقالت ولغط نسوة من الأنصار فانكفأت إليهن لأسكتهن فقلت لعائشة ما قال قالت
",قال أما بعد وقالت ولغظ نسوة من الأنصار فاذكفتأت إليهن لأسكنهن فقلت لعاشتما ما قالت,success
589,ahmedheakl/arocrbench_patsocr,<PIL.Image.Image image mode=RGB size=1543x57 at 0x74BD8410B8D0>,"بني زهرة وكانت تدخل على أزواج النبي صلى الله عليه وسلم وقال شعيب عن الزهري حدثتني هند
",ني زهرة وكانت تتدخل على أزواج النبي صلى الله عليه وسلم وقال شعيب عن الزهري حدثثني هند,success
590,ahmedheakl/arocrbench_patsocr,<PIL.Image.Image image mode=RGB size=2077x60 at 0x74BD8082BFD0>,"ثم أفرغ على شماله فغسل مذاكيره ثم مسح يده بالأرض ثم مضمض واستنشق وغسل وجهه ويديه ثم
",amusfeg o lahmehe fgsle mzaakireh thm mshh ihe alrth mthmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmzth thm mshmz,success
591,ahmedheakl/arocrbench_patsocr,<PIL.Image.Image image mode=RGB size=1197x105 at 0x74BD82DB33D0>,"صلى الله عليه وسلم قال له في حجة الوداع استنصت الناس فقال لا ترجعوا بعدي كفارا يضرب
", صلى الله عليه وسلم قال له في حجة الوداع استنصت الناس فقال لا ترجعوا بعدي كفارا يضرب,success
592,ahmedheakl/arocrbench_patsocr,<PIL.Image.Image image mode=RGB size=1227x77 at 0x74BD82DB0410>,"رسول الله صلى الله عليه وسلم كان إذا خرج يوم العيد أمر بالحربة فتوضع بين يديه فيصلي إليها
", رسول الله صلى الله عليه وسلم كان إذا خرج يوم العيد أمر بالحرية فتوضع بين يديه فيصلي إليها,success
593,ahmedheakl/arocrbench_patsocr,<PIL.Image.Image image mode=RGB size=1059x83 at 0x74BD82DB0590>,"كان رسول الله صلى الله عليه وسلم إذا اغتسل من الجنابة غسل يده
",كان رسول الله صلى الله عليه وسلم إذا اغتسل من الجنابة غسل يده,success
594,ahmedheakl/arocrbench_patsocr,<PIL.Image.Image image mode=RGB size=1485x77 at 0x74BD83858ED0>,"صلى الله عليه وسلم فلما بلغت اللهم آمنت بكتابك الذي أنزلت قلت ورسولك قال لا ونبيك الذي
",علي الله خليه وسلم فلما بلغته اللهو آمنته بُتاتبك الذحي أنزلته قلبت ووسولك قال لا ونديك الخني,success
595,ahmedheakl/arocrbench_patsocr,<PIL.Image.Image image mode=RGB size=1394x77 at 0x74BD82D63DD0>,"اعتكف مع النبي صلى الله عليه وسلم فليرجع فإني أريت ليلة القدر وإني نسيتها وإنها في
",انتخْضَهُ مع النبي صلى الله عليه وسله فليرجع فَإِبَدي أريتِ ليلة القدر وإني نسيتها وإني نسيها فيي,success
596,ahmedheakl/arocrbench_patsocr,<PIL.Image.Image image mode=RGB size=1319x103 at 0x74BD807F0490>,"الإذخر قال أبو عبد الله يقال يقاد بالقاف فقيل لأبي عبد الله أي شيء كتب له قال كتب له هذه
",الاخش قال أبو عبد الله يقال يقاد بالقاف فقيل لأبي عبد الله أي شي كتب لمقال كتب لهذه,success
597,ahmedheakl/arocrbench_patsocr,<PIL.Image.Image image mode=RGB size=812x77 at 0x74BD807F0610>,"ملأ سطوع يقرء تشدح نسكه خصتهم صئك إظ رؤى شعب دك آخ
",maalا سطوع بقرء تشدح نسكه خصتهم صئك إظ رؤى شعب دك آخ,success
598,ahmedheakl/arocrbench_patsocr,<PIL.Image.Image image mode=RGB size=1442x57 at 0x74BD82D98790>,"فأوتر بواحدة توتر لك ما قد صليت قال الوليد بن كثير حدثني عبيد الله بن عبد الله أن بن عمر
",أوتر بواحدة توتر لك ما قد صليت قال الوليد بن كثير حدثني عبد الله بن عبد الله بن عمر,success
599,ahmedheakl/arocrbench_patsocr,<PIL.Image.Image image mode=RGB size=1254x77 at 0x74BD8082AB90>,"تعالى عنهما قال كان رسول الله صلى الله عليه وسلم صلى نحو بيت المقدس ستة عشر أو سبعة عشر
",تعالى عنهما قال كان رسول الله صلى الله عليه وسلم صلى نحو بيت المقدس ستة عشر أو سبعة عشر,success
600,ahmedheakl/arocrbench_patsocr,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2001x60 at 0x74BD80839310>,"رسول الله صلى الله عليه وسلم والناس وليسوا على ماء وليس معهم ماء فقالت عائشة فعاتبني أبو
",سول الله صلى الله عليه وسلم والناس وليسوا على ماء وليس معهم ماء فقالت عائشة فعاتيني أبو,success
601,ahmedheakl/arocrbench_patsocr,<PIL.Image.Image image mode=RGB size=1524x83 at 0x74BD8082BE10>,"نافع عن بن عمر رضى الله تعالى عنهما قال كان النبي صلى الله عليه وسلم يخطب قائما ثم يقعد
",دافع عن بن عمر رضى الله تعالى عنهما قال كان النبي صلى الله عليه وسلم يخطب قائلا ثم يقعد,success
