,dataset,image,ground_truth,qari2,status
205,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=809x135 at 0x77553414B110>,"العَرَبِيَّةِ مِن اغلاط. وَلَقَد تَأَثَّرَت رِواياتٍ ""ابن الكلي""","العَرَبِيَّةِ مِنِ اغلاط. وَلَقَد تَأَثَّرَت رِواياتٍ ""ابن الكَلي""",success
206,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1052x162 at 0x77553414B690>,"""نهفان""، وَمِن أَبْناءِ ""تالب""ولم يَبْخَل الهمداني عليه،","""نهفان""، وَمِن أَبْناءِ ""تالب""ولم يَبْخَل الهمداني عليه،",success
207,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1111x114 at 0x77553414BC50>,مِن يَنْصُره وَيُفَضِّله وَيَحْتَج لَهُ وَيَدْعُو اليه. وَأَنَّهُ,مِن يَنْصُرِهِ وَيْفَضِله وَيَخْتَج لَهْ وَيَدْعُو اليه. وَأَنَّهُ,success
208,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1120x121 at 0x7755341581D0>,الدَخْلِ المزرعي وَدَرَجاتِ المَهارَة فِي اِسْتِخْدامِ طُرُقٍ وَوَسائِلِ,الدَخْلِ المزرعي وَدَرَجاتِ المَهارَةِ فِي اِسْتِخْدامِ طُرُقٍِ وَوَسائِلِ,success
209,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=980x221 at 0x775534158750>,وبطئ وَاِعْتِباطِيّه المَساطِر الإِدارِيَّة والقضائيه،,وبطئ وَإِغْتِباطِيِّه المَساطِر الإِدارِيَّة والقضائيه،,success
210,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=192x103 at 0x775534158CD0>,الايام.,الريام.,success
211,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1153x153 at 0x775534159250>,حَتَّى يُصْبِح سَوِيّاً فِي حياته، ثُمَّ,مِنَى يَقْبِرِ سَوِيّاً فيِ صِيَاتهِ. غَمّ,success
212,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1109x129 at 0x7755341597D0>,، وَبِالكَثافَة السكانيه، والرعويه، وَمِيناء نَشَطا فِي تِجارَةٍ,، وَبِالكَثافَة السكانِيهِ، والرِعويِهِ، وَمِيناء نَشَّطا فِي تِجَازَةٍ,success
213,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1073x179 at 0x775534159D50>,عَلَى مَدَى أَكْثَرَ مِن أَلْفَ عام، ظِلِّ جيوهوا,عَلَى مَدَى أَكْثَرَ مِن أَلْفَ عام، ظِلِّ جيوهوا,success
214,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1114x134 at 0x77553415A2D0>,نِظاماً حَرارِيّا يَسْتَمِدّ طاقَته المُحَرِّكَة مِن الأَشِعَّة,بِظَاماً خَرارِيًّا يَشْتَمِعُ طافَّته المُفَرِّكَةِ مِزالَةً شُبْهَة,success
215,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=954x153 at 0x77553415A850>,لَم تَكُن مُفاجَأَةً ظُهُورِ اِسْمَ تسي تونغ فِي,لَم تَكْن مْفاجأَةً ظُهُورِ إِشَم تسي تونغ فِي,success
216,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=882x106 at 0x77553415ADD0>,غازات سامّه غَطَّت مِساحَة كَبِيره مِن مِنْطَقَة جَنُوبِ,غازات سامّه غَطَّت مِساحَة كَبِيره مِن مِنْطَقَة جَنُوبِ,success
217,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=717x134 at 0x77553415B350>,التاريخ، وَوَقَعُوا مِن ثُمَّ فِي خَطَأ بِالنِسْبَةِ إِلَى,وَوَقَفُوا مِن ثُمِ ٍ فِي خَطَأٍ بِالنِسْبَةِ إِلَى التَارِيخِ. وَوَقَفُوا مِن ثُمِ ٍ فِي خَطَأٍ بِالنِسْبَةِ إِلَى التَارِيخِ.,success
218,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1113x118 at 0x77553415B8D0>,وَهُوَ مُنَظَّمَةِ إِقْلِيمِيَّةٍ تَتَمَتَّع بِعُضْوِيَّةِ عِشْرُونَ دَوْلَةٍ فِي,وَهْوَ مُنَازَّمَةِ إِقْلِيمِيَّةٍ تَتَمَتَّع بِعُضْوِيَّةِ عِشْرُونَ دَوْلَةٍ فِي,success
219,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1237x119 at 0x77553415BE50>,"وَمُلُوك العَرَبِ والعجم""، وَوَرَدَ عَن ""ابن داب"" وَكانَ","وفلوك الغرِبِ والعجمِ] ٨٩٩دِ كَنِ ""اِينِ داِبِ"" وكانَ",success
220,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=909x145 at 0x775534164410>,يَسْتَعْرِض هٰذا التَقْرِيرُ الخَصائِص المُشْتَرَكَة لِبُلْدانِ شَمالِ إِفْرِيقِيا,يَسْتَغْرِض هَذَا التَقْرِيزْ الخَصائِصِ المُشْتَرَكَةِ لِبْلَدانِ شَمالِ إِفْرِيقِيا,success
221,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1320x139 at 0x775534164990>,الخَيْمَةِ وحو نائِم بِكَلِماتِ لا أَفْهَمها مِثْلَ اِنْقَضَّ بِغَلَس لَهُ,الخَيْمَةِ وحو نائِمٍ بِكَلِماتِ لا أَفْهَمها مِثْلَ إِنْقَضَّ بِغَلَسِ لَهُ,success
222,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1944x218 at 0x775534164F10>,الجديده، كانَ هُناكَ بِالفِعْلِ تَجْدِيدا داخِلِيّاً هائِلاً فِي,البَحِيحَدِهْ، طانَ هْناكَ بِالفِعْلِ تَبْحِيحَاحَانِلِبَّاَهَائِلَّافِيِ,success
223,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1366x174 at 0x775534165490>,الهدي، فَأَشارَ إِلَى قائِلاً بِلَهْجَةٍ السؤال: تَرِي ذيك,الهدي، فَأَشارَ إِلَى قائملاً بِلَهْجَةِ السؤال: تَرِي ذيك,success
224,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1380x205 at 0x775534165A10>,مِن أَرْجاء العالم، الَّتِي أَصْبَحَت الآنَ مُرْتَبِطَةً عَلَى,لِّتَيِ أَضْبَىَتِ الآنَ قُرَتَبِقَةً عَلَى مِنَ أَنْجِاءِ العَالَمِ، ا لِّتَيِ أَضْبَىَتِ الآنَ قُرَتَبِقَةً عَلَى,success
225,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=831x132 at 0x775534165F90>,قِيمَةَ تُفِيد المُؤَرَّخُ فِي تَدْوِينُ هٰذا التاريخ، تَشْرَح,قِيمَةَ تُفِيد المُؤَرَّخُ فِي تَدْوِينُ هُذا التاريخ، تَشْرَح,success
226,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=821x155 at 0x775534166510>,يَضُرّانِ به. نَسْتَنْتِج إِذا أَنَّ مَصْدَرٌ التِكْنُولُوجِيا هُوَ,يَضْرَّانِ به. نَسْتَنْتِجِ إِذا أَنَّ مَضَدَرْ التِكْنُولُوجِيا هُوَ,success
227,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1474x153 at 0x775534166A90>,أَحَرّ عِنْدَ وُصُولِنا طُفْنا وَسَعَيْنا مَعَ شيخ. كانَ جارِي فِي,أحَرّ عِنْدَ وْصُولِنا طُفْنا وَسَعَيْنا مَعَ شيخ. كانَ جارِي فِي,success
228,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1460x275 at 0x775534167010>,وَالكِتاباتِ المُؤَرِّخَةُ قليله. هٰذا أَمْرٌ يُؤْسِف عليه، إِذ,وَالكِتاباتِ الْوَّرِّخَةْ قلِيلِهِ. هَذَا أَمْرْيْبُوْسِفِ عليهِ، إِذ,success
229,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1175x146 at 0x775534167590>,عِنْدَما تَنْحَدِر السُيُولُ إِلَى بِلادِ مَأْرَب عَبْرَ مَضِيقِ,عِنْدَما تَنْحَدِرِ الشُّيُولُ إِلَى بِلادِ مَأْرَبِ عَبْرَ مَضِيقِ,success
230,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1332x140 at 0x775534167B10>,تَفِي بِالشُرُوطِ الاخري، وَتَتَّسِم بِنَفْسِ السِمات الَّتِي تُمَيِّز,تَقِي بِالشَّرُوطِ الاغْرِي، وَتَتَسِم بِنَفْسِ السِّماتِ الَّتِي تُمْيَّر,success
231,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=885x105 at 0x775534167FD0>,شاهَدَهُ هُوَ بعينه، وَقِسْمُ الأَقالِيم بِحَسَبِ دَرَجاتٍ الطُولَ,شاهَدَهُ هُوَ بِعِينٍ، وَقُسْمُ الْقَالِيمِ دِكَسَبٍ وَدَرَجَاتٍ اطْولَ,success
232,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=912x195 at 0x775534168590>,طُولُها كِيلُو مِتْرٍ تَنْتَهِي بِحَوْض كَبِيرٍ تيفرع مِنهُ,حَاوَاهَا هَاوَمَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ هَاوَنَاهُ,success
233,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1236x121 at 0x775534168B10>,أَنَّ إِ أَنَّ العَمَلِ فِي الوَحَداتِ الحُكُومِيَّةِ هُوَ أَفْضَلَ عَمَلٍ,أَنَّ إِيَّانَ لِعَمَلٍ فِي الوَمَّاتِ الْغُومِيَّةِ فَهُوَ أَوْضَلَ عَمَلٍ,success
234,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1334x153 at 0x775534169090>,وقال بنفس السياق انه كلما ابتعدنا عن عواصف,و قال بِدفس السِلاقِ انه كَلاا ابتِصنائِن عواصفِ,success
235,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1025x133 at 0x775534169610>,يَجْذِب القُرّاءِ هُوَ الهالَةَ الَّتِي أَحْدَثَتْها اعماله، إِضافَةً,يَجْذِب القُرّاءِ هُوَ الهائَةَ الَّتِي أَخْدَثَتْها اعماله، إِضافَةً,success
236,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1129x126 at 0x775534169C10>,الامطار. كَما تَقُوم هٰذِهِ المُسَطَّحات المائِيَّةِ بِتَحْرِيرِ وَإِشْعاع,كَلامانَقُومَ هُجِّاءُ المْسَطَّلِحاتِ المائِبَةُ بِتَجْرِيرِوَإِشْعَاعِ,success
237,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=871x131 at 0x77553416A110>,وَلٰكِن جامِعاتِ بِكِين إِمّا أَلْغَت أَو قَلَلْتَ خُطَطِ,ولْجِنِ جامِعاتِ بِحْيِنٍ إِمّا أَلْفَت أُوقَلَّلْتَ خْطَلِطِ,success
238,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1371x335 at 0x77553416A690>,وَلا سِيَّما فِي مناصق الحَرّار,وَالدِّ بِسِيَّما فِي مناصق الحَرّانِ,success
239,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2628x139 at 0x77553416AC10>,"وَأَرْخَت كِتابَةِ ""حران"" اليُونانِيَّةِ وَأَرَحْتَ كِتابَةِ ""حران"" اليُونانِيَّةِ بِسَنَةٍ أَرْبَع مِئَةِ وَثَلاثُ","وأَرْدَتِ كِتابِةً ""دِرانِ"" البُونَانِيَةِ وَأَرْدَتِ كِتابِةً ""دِرانِ"" البُونَانِيَةِ بِسَنَةٍ أَرْبَعٍ مِّعَ ١٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠٠�",success
240,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=706x125 at 0x77553416B190>,عَثَرَت عَلَيهِ البِعْثَةُ صُور نَحَتَت عَلَى أَحْجار تُمَثِّل,عَثَرَت عَلَيهِ البِغِثَةُ صُورٍ تَحَتَت عَلَى أَحْجارٍ ثُمَيْلٍ,success
