,image,ground_truth,tesseract,easyocr,ground_truth_t,tesseract_t,easyocr_t
36,<PIL.Image.Image image mode=RGB size=1426x57 at 0x7FA1F91AB8D0>,"أبي سعيد المقبري عن أبي هريرة عن النبي صلى الله عليه وسلم قال إن الدين يسر ولن يشاد
","أبي سعيد المقبري عن أبي هريرة عن النبي صلى الله عليه وسلم قال إن الدين يسر ولن يشاد
",يسر ولن يثاد صلى الله عليه وسلم قال إن ي عن أبي هريرة عن بي سعيد الدين النبي المقبر,"أبي سعيد المقبري عن أبي هريرة عن النبي صلى الله عليه وسلم قال إن الدين يسر ولن يشاد
","أبي سعيد المقبري عن أبي هريرة عن النبي صلى الله عليه وسلم قال إن الدين يسر ولن يشاد
",يسر ولن يثاد صلى الله عليه وسلم قال إن ي عن أبي هريرة عن بي سعيد الدين النبي المقبر
37,<PIL.Image.Image image mode=RGB size=1111x77 at 0x7FA1F91AB110>,"غيره عثمان فزاد فيه زيادة كثيرة وبنى جداره بالحجارة المنقوشة والقصة وجعل عمده من
","غيره عثمان فزاد فيه زيادة كثيرة وبنى جداره بالحجارة المنقوشة والقصة وجعل عمده من
",من عمدم ة وبنى جداره بالحجارة المنقوشة والقصة وجعل عثمان فزاد فيه زيادة كثير غيد,"غيره عثمان فزاد فيه زيادة كثيرة وبنى جداره بالحجارة المنقوشة والقصة وجعل عمده من
","غيره عثمان فزاد فيه زيادة كثيرة وبنى جداره بالحجارة المنقوشة والقصة وجعل عمده من
",من عمدم ة وبنى جداره بالحجارة المنقوشة والقصة وجعل عثمان فزاد فيه زيادة كثير غيد
38,<PIL.Image.Image image mode=RGB size=1240x60 at 0x7FA1F91ADA90>,"وقال أبو برزة كان النبي صلى الله عليه وسلم يستحب تأخيرها
","وقال أبو برزة كان النبى صلى الله عليه وسلم يستحب تأخيرها
",وقال أبو برزة كان النبى صلى الله عليه وسله يستحب تأخيرها,"وقال أبو برزة كان النبي صلى الله عليه وسلم يستحب تأخيرها
","وقال أبو برزة كان النبى صلى الله عليه وسلم يستحب تأخيرها
",وقال أبو برزة كان النبى صلى الله عليه وسله يستحب تأخيرها
39,<PIL.Image.Image image mode=RGB size=1239x105 at 0x7FA1F91A3A10>,"يمرها كذلك على الرأس حتى مست إبهامه طرف الأذن مما يلي الوجه على الصدغ وناحية اللحية لا
","مرها كذلك على الرأس حنى مست إبهامه طرف الْأَذْنبما بلي الوجه على الصدغ وناحية اللحية لا
",مما يليي الوجه على الصدغ وناحية اللحية ا ها كذلك على الرأس حتى مست إبهامه طرف الأذن,"يمرها كذلك على الرأس حتى مست إبهامه طرف الأذن مما يلي الوجه على الصدغ وناحية اللحية لا
","مرها كذلك على الرأس حنى مست إبهامه طرف الأذنبما بلي الوجه على الصدغ وناحية اللحية لا
",مما يليي الوجه على الصدغ وناحية اللحية ا ها كذلك على الرأس حتى مست إبهامه طرف الأذن
40,<PIL.Image.Image image mode=RGB size=1425x57 at 0x7FA1F9195DD0>,"تعالى عنه بينما هو يخطب يوم الجمعة إذ دخل رجل فقال عمر لم تحتبسون عن الصلاة فقال
","تعالى عنه بينما هو يخطب يوم الجمعة إذ دخل رجل فقال عمر لم تحتبسون عن الصلاة فقال
",تحتبسون عن الصلاة فقال الجمعة إذ دخل رجل فقال يو هو يخطب عذه تعالى بينما عمل,"تعالى عنه بينما هو يخطب يوم الجمعة إذ دخل رجل فقال عمر لم تحتبسون عن الصلاة فقال
","تعالى عنه بينما هو يخطب يوم الجمعة إذ دخل رجل فقال عمر لم تحتبسون عن الصلاة فقال
",تحتبسون عن الصلاة فقال الجمعة إذ دخل رجل فقال يو هو يخطب عذه تعالى بينما عمل
41,<PIL.Image.Image image mode=RGB size=1551x57 at 0x7FA1FAC8E910>,"الأرض مسجدا وطهورا فأيما رجل من أمتي أدركته الصلاة فليصل وأحلت لي المغانم ولم تحل لأحد
","الأرض مسجدا وطهورا فأيما رجل من أمتي أدركته الصلاة فليصل وأحلت لي المغائم ولم تحل لأحد
",المغانم ولم تحل لأحد أدركته الصلاة فليصل وأحلت الأرض مسجدا وطهورا فأيما رجل من أمتي,"الأرض مسجدا وطهورا فأيما رجل من أمتي أدركته الصلاة فليصل وأحلت لي المغانم ولم تحل لأحد
","الأرض مسجدا وطهورا فأيما رجل من أمتي أدركته الصلاة فليصل وأحلت لي المغائم ولم تحل لأحد
",المغانم ولم تحل لأحد أدركته الصلاة فليصل وأحلت الأرض مسجدا وطهورا فأيما رجل من أمتي
42,<PIL.Image.Image image mode=RGB size=1284x103 at 0x7FA202266A90>,"قتادة حدثه أنه سمع عبيد الله الخولاني أنه سمع عثمان بن عفان يقول عند قول الناس فيه حين
","قئادة حدثى أذى ميع عبيد أ َه التولانى أذى سيع عثمان بن عنان يول عند قول النأس فيى حيز
",فيدحاين  اند سمع عثمان بن عفان يتول عنا قول | سمع عبيل اللا قنادة حداثد اند الناس الخولاني,"قتادة حدثه أنه سمع عبيد الله الخولاني أنه سمع عثمان بن عفان يقول عند قول الناس فيه حين
","قئادة حدثى أذى ميع عبيد أ ه التولانى أذى سيع عثمان بن عنان يول عند قول النأس فيى حيز
",فيدحاين  اند سمع عثمان بن عفان يتول عنا قول | سمع عبيل اللا قنادة حداثد اند الناس الخولاني
43,<PIL.Image.Image image mode=RGB size=1417x77 at 0x7FA1F91ABC50>,"خفيفتين قبل صلاة الفجر بعد أن يستبين الفجر ثم اضطجع على شقه الأيمن حتى يأتيه المؤذن
","خفيدتين قبل حلاة الغير يعد أن يستبين الغجر ثه اخطبع علي شقه الأيمن حتي يأتيه المؤذن
",يأتيه المؤذور على شقه ثه بعد أن يستبين نفيفتين قبل صلاة الأبمن ا ضطجع الفبر الفبر حتى,"خفيفتين قبل صلاة الفجر بعد أن يستبين الفجر ثم اضطجع على شقه الأيمن حتى يأتيه المؤذن
","خفيدتين قبل حلاة الغير يعد أن يستبين الغجر ثه اخطبع علي شقه الأيمن حتي يأتيه المؤذن
",يأتيه المؤذور على شقه ثه بعد أن يستبين نفيفتين قبل صلاة الأبمن ا ضطجع الفبر الفبر حتى
44,<PIL.Image.Image image mode=RGB size=1420x77 at 0x7FA1F91AEC90>,"الربيع قال سمعت عتبان بن مالك الأنصاري قال استأذن النبي صلى الله عليه وسلم فأذنت له
","الربيع قال سمعت عتيان بن الك الأنصاري قال استاطن النيي حلي الله علية وسلو فأحذنت اه
",وسلم نا ذنت ه صلى الله تال 1 ستا ذن مالك الربيع تال سمعت عتبان الأنصاري الندب عليه,"الربيع قال سمعت عتبان بن مالك الأنصاري قال استأذن النبي صلى الله عليه وسلم فأذنت له
","الربيع قال سمعت عتيان بن الك الأنصاري قال استاطن النيي حلي الله علية وسلو فأحذنت اه
",وسلم نا ذنت ه صلى الله تال 1 ستا ذن مالك الربيع تال سمعت عتبان الأنصاري الندب عليه
45,<PIL.Image.Image image mode=RGB size=1397x77 at 0x7FA1F91AF0D0>,"أرأيت الركعتين قبل صلاة الغداة أطيل فيهما القراءة فقال كان النبي صلى الله عليه وسلم
","أرأيت الرخعتين قبل حلاة الغداة أطيل فيهها القراءعة فقال كان النيبي حلي الله علية وسلء
",وسم صلى الله أرأيت الرحعتين تبل صلاة الغداة أطيل فيهما التراءة نقال حان النبب علي,"أرأيت الركعتين قبل صلاة الغداة أطيل فيهما القراءة فقال كان النبي صلى الله عليه وسلم
","أرأيت الرخعتين قبل حلاة الغداة أطيل فيهها القراءعة فقال كان النيبي حلي الله علية وسلء
",وسم صلى الله أرأيت الرحعتين تبل صلاة الغداة أطيل فيهما التراءة نقال حان النبب علي
46,<PIL.Image.Image image mode=RGB size=1160x77 at 0x7FA1F91AF850>,"كان يرى عبد الله بن عمر رضى الله تعالى عنهما يتربع في الصلاة إذا جلس ففعلته وأنا يومئذ
","كان عبد الله مثذ
بن
يرى عب اللّه بن عمر يو
9 3
رضى الله د
لله
يت 5
يتربع في الصلاة !
تعالى عنهما إذا جلس
: 50000
ففعلته وأنا
يمك
",فى الصلاة إذا جلس ففعلته وأنا يومئذ _ رضى الله تعالى عنهما كان يرى عبد الله بن يتربع عمر,"كان يرى عبد الله بن عمر رضى الله تعالى عنهما يتربع في الصلاة إذا جلس ففعلته وأنا يومئذ
","كان عبد الله مثذ
بن
يرى عب الله بن عمر يو
9 3
رضى الله د
لله
يت 5
يتربع في الصلاة !
تعالى عنهما إذا جلس
: 50000
ففعلته وأنا
يمك
",فى الصلاة إذا جلس ففعلته وأنا يومئذ _ رضى الله تعالى عنهما كان يرى عبد الله بن يتربع عمر
47,<PIL.Image.Image image mode=RGB size=1118x105 at 0x7FA1F91A92D0>,"يعلمون ما فيهما لأتوهما ولو حبوا لقد هممت أن آمر المؤذن فيقيم ثم آمر رجلا يؤم الناس ثم
","آمر المؤذن فبقيم ثم آمْر رجلا ؤم الناس ثم
‎١‏ | لد هممت أن آمر المؤذن فيقيم ثم مرار> 4
علمون ما فيهما لاثوهما ولو حبوا
",م فيهما لأتوهما ولوحبوا لقد هممت أن آمر المؤذن فيقيم ثم آمر رجلا يؤم بعلمون الناس,"يعلمون ما فيهما لأتوهما ولو حبوا لقد هممت أن آمر المؤذن فيقيم ثم آمر رجلا يؤم الناس ثم
","آمر المؤذن فبقيم ثم آمر رجلا ؤم الناس ثم
‎١‏ | لد هممت أن آمر المؤذن فيقيم ثم مرار> 4
علمون ما فيهما لاثوهما ولو حبوا
",م فيهما لأتوهما ولوحبوا لقد هممت أن آمر المؤذن فيقيم ثم آمر رجلا يؤم بعلمون الناس
