,image,ground_truth,qari,ground_truth_t,qari_t
48,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=576x170 at 0x7575C810A9D0>,مُشْتَقّه مِن فِعْلٍ شائِع,مُشْتَقَهِ مِنْ فِعلٍ شائع,مشتقه من فعل شائع,مشتقه من فعل شائع
49,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=666x141 at 0x7575C810AF90>,عِلْماً لَقَوْمِيّه فِي الشِعْرِ الجاهِلِيّ,عِندماَ لَقَوْمِهِ فِي اللِّثِّيْغْرِ الجاهِلِيّ,علما لقوميه في الشعر الجاهلي,عندما لقومه في اللثيغر الجاهلي
50,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=952x136 at 0x7575C810B550>,فِي بِعَضِّ المواسم، أَو كانَ بَقايا نهر، أَثَّرَت,في بعض المواسم، أو طحان بقايا نهر، أثرت,في بعض المواسم، أو كان بقايا نهر، أثرت,في بعض المواسم، أو طحان بقايا نهر، أثرت
51,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1095x135 at 0x7575C810BB10>,لِلشِعْرِ عِنْدَ الجاهِلِيَّيْنِ إِلّا أَنَّنا لا نَجِد حمادا,لِلْشَّعْرِ عِنْدَ الجَاهِلِيَّينِ إِلَّا أَنَا نَّجِدُ حمادا,للشعر عند الجاهليين إلا أننا لا نجد حمادا,للشعر عند الجاهليين إلا أنا نجد حمادا
52,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1462x116 at 0x7575C8110110>,وَكانَ التُجّارِ الأَجانِبِ قَد حَصَلُوا مُنْذُ القَرْنِ السادِسِ,وَكَذَّبَ الْجَاءَةِ قَمْ قَصَلُوا أَقْنُعَةَ الْقَزَزَالسَامِس,وكان التجار الأجانب قد حصلوا منذ القرن السادس,وكذب الجاءة قم قصلوا أقنعة القززالسامس
53,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1064x150 at 0x7575C81106D0>,وَالقائِلُونَ إِن سارِقَيْنِ مِن أَصْلِ لَفْظَتَيْنِ سارّه ووج,والقائلون إن سار قتين من أصل لفظتين ساره ووعه,والقائلون إن سارقين من أصل لفظتين ساره ووج,والقائلون إن سار قتين من أصل لفظتين ساره ووعه
54,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=900x117 at 0x7575C8110C90>,هٰذا التَقْسِيم وَما رَواهُ الرُواة مِن أَخْبارُ تِلْكَ,: هذا التقييم وما أوراق الوزارة من الأخبار تلك,هذا التقسيم وما رواه الرواة من أخبار تلك,: هذا التقييم وما أوراق الوزارة من الأخبار تلك
55,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=906x150 at 0x7575C8111250>,وَمِن السُيّاحِ الَّذِينَ اِخْتَلَطُوا بِقَبائِل بِلادِ العَرَبِ ،,وَمِنَ السُّيَاحِ الَّذِينَ إِخْتَلَطُوا بِقَبائِلِ بِلَادِ الْعَرَبِ،,ومن السياح الذين اختلطوا بقبائل بلاد العرب ،,ومن السياح الذين إختلطوا بقبائل بلاد العرب،
56,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2250x172 at 0x7575C8111810>,نُسْخَةً مِن كِتابِها وَقِيمَتُها خَمْسمائَة وَخَمْسَةِ وَأَرْبَعُونَ مِلْيُونِ,نسخة من كتابها وقيمتها خفضناها وخفضة وأزرعون ملئون,نسخة من كتابها وقيمتها خمسمائة وخمسة وأربعون مليون,نسخة من كتابها وقيمتها خفضناها وخفضة وأزرعون ملئون
57,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1025x194 at 0x7575C8111DD0>,الجَوِّيَّةِ وَمِن أَشِعَّة شَمْس مُحْرَقَةٍ مُنْهِكه وَمِن إِشْعاع,الجوّرَةَ وَمِنْ أَشْهَدَةِ شَمسُ مُخْرَقٍ مُنْهَكَهُ وَمِنْ إِشْعَاع,الجوية ومن أشعة شمس محرقة منهكه ومن إشعاع,الجورة ومن أشهدة شمس مخرق منهكه ومن إشعاع
58,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1137x141 at 0x7575C8112390>,المُمَيَّزَةِ بِشَكْلٍ واضح. وَهٰذا مِن وِجْهَةِ نَظَرِنا ما,الْمُمَيِّزَةِ بِشَكْلٍ واضح. وهذا من وجهة نظرنا ما,المميزة بشكل واضح. وهذا من وجهة نظرنا ما,المميزة بشكل واضح. وهذا من وجهة نظرنا ما
59,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1006x128 at 0x7575C8112910>,فِي ذٰلِكَ العامِّ وَهٰذا يَعُود أَساساً إِلَى شِدَّةٍ,في ذلك العام وهذا يعود أساسا إلى شدة,في ذلك العام وهذا يعود أساسا إلى شدة,في ذلك العام وهذا يعود أساسا إلى شدة
60,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=915x140 at 0x7575C8112E90>,"وَأَمّا ""الخنفري""، صاحِبِ السجل، فَهُوَ ""محمد بِن إِبّان","وأما ""الختفي""، صاحب السجل، فهو ""محمد بن إبادان""","وأما ""الخنفري""، صاحب السجل، فهو ""محمد بن إبان","وأما ""الختفي""، صاحب السجل، فهو ""محمد بن إبادان"""
61,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1204x147 at 0x7575C8113450>,الفَنِّ جَرْحَى فَنِّ الأَداءِ وَهُوَ التَمْثِيلِ وَفَنٍّ الإِخْراج,الفن جزء من الأداء وهو التمثيل وفن الإخراج,الفن جرحى فن الأداء وهو التمثيل وفن الإخراج,الفن جزء من الأداء وهو التمثيل وفن الإخراج
62,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1001x157 at 0x7575C8113A10>,إِلَى عَثَرَ جِيئَة وَذَهاباً إِلّا أَنَّهُ يَضَع العَرْضِ,إِلَى عَشْرَ حِيَّةٍ وَذَهَاباً إِلَّا أَنَّهُ يَضَعَ العَزْزُ,إلى عثر جيئة وذهابا إلا أنه يضع العرض,إلى عشر حية وذهابا إلا أنه يضع العزز
63,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1136x144 at 0x7575C8113FD0>,الصِحِّيَّةِ فِي المَدارِسِ القائِمَةِ وَالمَدارِسِ الجديده، بِناءَ المَدارِسِ,الصحيح في المدارس القائمة والمدارس الجديدة، بناء المدارس,الصحية في المدارس القائمة والمدارس الجديده، بناء المدارس,الصحيح في المدارس القائمة والمدارس الجديدة، بناء المدارس
64,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=820x110 at 0x7575C81185D0>,يُرَكِّز أَصْحابِ هٰذِهِ النَظَرِيَّةِ عَلَى أَنَّ شِدَّة الأَشِعَّة,' .,يركز أصحاب هذه النظرية على أن شدة الأشعة,' .
65,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1235x134 at 0x7575C8118B90>,تَعاوُنٍ المَعْهَدِ مَعَ قِسْمِ اللُغَةِ الصِينِيَّةِ بِجامِعَةِ القاهِرَة,تتعاون المندوب مع قسم اللغة الصينية بجامعة القاهرة,تعاون المعهد مع قسم اللغة الصينية بجامعة القاهرة,تتعاون المندوب مع قسم اللغة الصينية بجامعة القاهرة
66,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1061x163 at 0x7575C8119110>,وَقَد بَقِيَت بِعَضِّ المَواضِع المَذْكُورَة تَسْتَغِلّ مَعادِنها فِي,وقد بقيت بعض المواضع المذكورة تشتغل معادتها في,وقد بقيت بعض المواضع المذكورة تستغل معادنها في,وقد بقيت بعض المواضع المذكورة تشتغل معادتها في
67,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1919x206 at 0x7575C81196D0>,لِهٰذا فَإِنَّ المُدَّةِ المُقَدَّرَةِ لَنُضُوبه هِيَ مِائَةِ وَخَمْسَةِ,لِهَذَا فَإِنَّ الْمُدْدَةَ المُقَدَّرَةَ لَنُضُورِبَهُ هُيَ مِائَةٌ وَ خُمْسَةُ,لهذا فإن المدة المقدرة لنضوبه هي مائة وخمسة,لهذا فإن المددة المقدرة لنضوربه هي مائة و خمسة
68,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1413x137 at 0x7575C8119C90>,خَمْسمائَة نُسْخَةً فِي عامَ أَلْفَ وَتِسْعمائَة وَسَبْعَةِ وتسعون،,نَفْسُهُمَا نَسِخَتْ فِي عَامٍ أَلْفٌ وَتَسَلَّماً وَسَبِيلًا وَتَسَلَّوْنَ،,خمسمائة نسخة في عام ألف وتسعمائة وسبعة وتسعون،,نفسهما نسخت في عام ألف وتسلما وسبيلا وتسلون،
69,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=941x121 at 0x7575C811A250>,مَجْمَعِ مَعَ نِظامِ تَشْغِيلِ النَوافِذ (وندوز)، وَمِن ثُمَّ,مَجْمُعٌ مَعَ نِظامِ تَسْخِيْلِ النَّواِفِذِ (وندوز)، وَمِنْ ثُمَّ,مجمع مع نظام تشغيل النوافذ (وندوز)، ومن ثم,مجمع مع نظام تسخيل النوافذ (وندوز)، ومن ثم
70,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1121x137 at 0x7575C811A810>,آل نَصْر المتاخرين، وَبِعَضِّ الأَخْبار المنعلقه بهم، أَمّا,أَمْ أَنْصَرَ الْمُنَاذِرِينَ وَيَكْفُرُ اللَّهُ بِمَا يَكْفُرُونَ,آل نصر المتاخرين، وبعض الأخبار المنعلقه بهم، أما,أم أنصر المناذرين ويكفر الله بما يكفرون
71,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=702x169 at 0x7575C811ADD0>,كما أسس الترك,أهلاً وسهلاً,كما أسس الترك,أهلا وسهلا
72,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=875x125 at 0x7575C811B350>,مِن جلده! فَلَمّا رَأَى فَرَحِهِ قَد تُضاعِف قال:,من جلدها! فَلَمَا رَأَى فَرْجِهِ قد تُضاعِف قال:,من جلده! فلما رأى فرحه قد تضاعف قال:,من جلدها! فلما رأى فرجه قد تضاعف قال:
73,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1274x165 at 0x7575C811B910>,مِن ناحِيَةٍ وَفِي لِيبِيا مِن ناحِيَةٍ اخري، عَلَى,من ناحية و في ليبيا من ناحية آخرى، على,من ناحية وفي ليبيا من ناحية اخري، على,من ناحية و في ليبيا من ناحية آخرى، على
74,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1350x140 at 0x7575C811BED0>,الأَسالِيبِ وَالاِبْتِكارات وَالصِناعاتِ وَالتَقْنِيَّةِ ثُمَّ تَحْوِيرها وَتَطْوِيرِها بِما,الأساليب والإبتكارات والصناعات والتقنية تتم تخويرها وتظويرها بما,الأساليب والابتكارات والصناعات والتقنية ثم تحويرها وتطويرها بما,الأساليب والإبتكارات والصناعات والتقنية تتم تخويرها وتظويرها بما
