,image,ground_truth,qari,ground_truth_t,qari_t
135,<PIL.Image.Image image mode=RGB size=2015x60 at 0x79EB3C5BB0D0>,النبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف,لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله,النبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف,لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله عليه وسلم قال من حوسب عذب قالت عائشة فقلت أو ليس يقول الله تعالى فسوف لنبي صلى الله
136,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1466x57 at 0x79EB3413C790>,وعن عمرة عن عائشة أم المؤمنين رضى الله عنها زوج النبي صلى الله عليه وسلم أن أم حبيبة,وعن عمرة عن عاتشة أم المؤمنين رضى الله عنها زوج النبي صلى الله عليه وسلم أن أم حبيبة,وعن عمرة عن عائشة أم المؤمنين رضى الله عنها زوج النبي صلى الله عليه وسلم أن أم حبيبة,وعن عمرة عن عاتشة أم المؤمنين رضى الله عنها زوج النبي صلى الله عليه وسلم أن أم حبيبة
137,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1444x77 at 0x79EB3413C9D0>,جعلتمونا كلابا لقد رأيت النبي صلى الله عليه وسلم يصلي وإني لبينه وبين القبلة وأنا مضطجعة,جعلتمونا كُلابا لِقد رأيتِ النبيِ صلى الله عليه وسلم يحليِ وِبِنيِ إِنيِ لِبِينِهِ وِبِينِ القِبلةِ وأَنا مُضطِيعَةٌ,جعلتمونا كلابا لقد رأيت النبي صلى الله عليه وسلم يصلي وإني لبينه وبين القبلة وأنا مضطجعة,جعلتمونا كلابا لقد رأيت النبي صلى الله عليه وسلم يحلي وبني إني لبينه وبين القبلة وأنا مضطيعة
138,<PIL.Image.Image image mode=RGB size=1089x103 at 0x79EB3411C650>,باب إذا قام الرجل عن يسار الإمام وحوله الإمام خلفه إلى يمينه تمت صلاته,باب إذا قامرالجبل عن يساس الإمام وحوله الإمام رخلفه إلى يمين ورمثت صلاته,باب إذا قام الرجل عن يسار الإمام وحوله الإمام خلفه إلى يمينه تمت صلاته,باب إذا قامرالجبل عن يساس الإمام وحوله الإمام رخلفه إلى يمين ورمثت صلاته
139,<PIL.Image.Image image mode=RGB size=1979x60 at 0x79EB34137D10>,الآيات من سورة البقرة في الربا خرج النبي صلى الله عليه وسلم إلى المسجد فقرأهن على الناس,لايات من سورة البقرة في الربا خرج النبي صلى الله صلى عليه وسلم إلى المسجد فقرأهن على الناس,الآيات من سورة البقرة في الربا خرج النبي صلى الله عليه وسلم إلى المسجد فقرأهن على الناس,لايات من سورة البقرة في الربا خرج النبي صلى الله صلى عليه وسلم إلى المسجد فقرأهن على الناس
140,<PIL.Image.Image image mode=RGB size=1524x60 at 0x79EB34137710>,ماء وعنزة يستنجي بالماء تابعه النضر وشاذان عن شعبة العنزة عصا عليه زج,ماء وعنزة يستنجي بالماء تابعه النضر وشاذان عن شعبة العنزة عصا عليه زج,ماء وعنزة يستنجي بالماء تابعه النضر وشاذان عن شعبة العنزة عصا عليه زج,ماء وعنزة يستنجي بالماء تابعه النضر وشاذان عن شعبة العنزة عصا عليه زج
141,<PIL.Image.Image image mode=RGB size=1937x60 at 0x79EB34136D10>,إلى موسى فقالوا والله ما بموسى من بأس وأخذ ثوبه فطفق بالحجر ضربا فقال أبو هريرة والله إنه,إلى موسى فقالوا والله ما بموسى من بأس وأخذ ثوبه فطفق بالحجر ضربا فقال أبو هريرة والله إنه,إلى موسى فقالوا والله ما بموسى من بأس وأخذ ثوبه فطفق بالحجر ضربا فقال أبو هريرة والله إنه,إلى موسى فقالوا والله ما بموسى من بأس وأخذ ثوبه فطفق بالحجر ضربا فقال أبو هريرة والله إنه
142,<PIL.Image.Image image mode=RGB size=1904x60 at 0x79EB3413D690>,قبل الخطبة ثم يخطب بعد خرج النبي صلى الله عليه وسلم كأني أنظر إليه حين يجلس بيده ثم,قبل الخطبة ثم يخطب بعد خرج النبي صلى الله عليه وسلم كأني أنظر إليه حين يجلس بيذه ثم,قبل الخطبة ثم يخطب بعد خرج النبي صلى الله عليه وسلم كأني أنظر إليه حين يجلس بيده ثم,قبل الخطبة ثم يخطب بعد خرج النبي صلى الله عليه وسلم كأني أنظر إليه حين يجلس بيذه ثم
143,<PIL.Image.Image image mode=RGB size=1281x75 at 0x79EB34135A10>,بن شهاب حدث أن عبيد الله بن عبد الله أخبره عن بن عباس أنه تمارى هو والحر بن قيس بن حصن,ين شهاب حدث أن عبيد الله بن عبد الله أخبره عن بن عباس أنه تمارى هو والحر بن قيس بن حصن,بن شهاب حدث أن عبيد الله بن عبد الله أخبره عن بن عباس أنه تمارى هو والحر بن قيس بن حصن,ين شهاب حدث أن عبيد الله بن عبد الله أخبره عن بن عباس أنه تمارى هو والحر بن قيس بن حصن
144,<PIL.Image.Image image mode=RGB size=1427x57 at 0x79EB3412DC90>,وسلم عندها في ليلتها فصلى النبي صلى الله عليه وسلم العشاء ثم جاء إلى منزله فصلى أربع,وسلم عندها في ليلتها فصلى النبي صلى الله عليه وسلم العشاء ثم جاء إلى منزله فصلى أربع,وسلم عندها في ليلتها فصلى النبي صلى الله عليه وسلم العشاء ثم جاء إلى منزله فصلى أربع,وسلم عندها في ليلتها فصلى النبي صلى الله عليه وسلم العشاء ثم جاء إلى منزله فصلى أربع
145,<PIL.Image.Image image mode=RGB size=1436x57 at 0x79EB34135E90>,أدنى مر الظهران قبل المدينة حين يهبط من الصفراوات ينزل في بطن ذلك المسيل عن يسار,أدنى مر الظهران قبل المدينة حين يهبط من الصفراوات ينزل في بطن ذلك المسيل عن يسار,أدنى مر الظهران قبل المدينة حين يهبط من الصفراوات ينزل في بطن ذلك المسيل عن يسار,أدنى مر الظهران قبل المدينة حين يهبط من الصفراوات ينزل في بطن ذلك المسيل عن يسار
146,<PIL.Image.Image image mode=RGB size=1221x60 at 0x79EB34136110>,من أمر بحمل السلاح في يوم لا يحل فيه حمله يعني الحجاج,منْ أمر بحمل السلاح في يوم لا يحل فيه حمله يعني الحجاج,من أمر بحمل السلاح في يوم لا يحل فيه حمله يعني الحجاج,من أمر بحمل السلاح في يوم لا يحل فيه حمله يعني الحجاج
